Text,Image_Base64
ꠝꠝ꠆ꠔꠣꠎ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABw0lEQVR4nO3WL6jqUBzA8bP5yqpVi0FwRRDBpFXEIDYFOdUqYhMEgygIYjNYTTKWDDYFk0EEQRANpk0FFQyKf4K/G/buu+L1+rvgePeG3yf+Dtu+nB3GBABgv4n40wH3KAhDQRgKwvxhjG02G8758Xi8XXA6nZqm3Q4vl4uu6w6HQxAEm82madrdvQRBqNVqsiy/VAQAALDdbmVZbrVanU6nXC5nMpmvhl6v17hkPp/3ej145/F4wAx/X5nVam232+l0er1eBwKBJ8N/UqmU3+8HgFKplEwmF4vFSxvz7uMMrVYrznmlUrldfjg0DAaDbrd7Pp8VRanX63a73eSgYrHIOZck6Xb54dBQrVYTiYTb7c7n86ak3AdFo9F4PJ7L5URR1HV9v98zxsLhcCgUymaz0+nUGIqiOJlMGGOxWGy5XM5ms0gkwhizWCyqqppQ9PlYHQ6HQqFwOp0AQFVVSZKCweBwODSGzWaz3+9/vkpRlPF4/PqhfhB0x+fzvf6Y70M+jKPRyOVymfAivu9J7PV6bTQau93uv20PAAhAf4zPURCGgjAUhKEgDAVhKAhDQRgKwlAQhoIwFIShIAwFYSgI8wZr/pOiThz7wAAAAABJRU5ErkJggg==
ꠝꠢꠟ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABw0lEQVR4nO3Wr6vqcBjH8e/uLohgGhhmMA1ELIK4pAhG/wLLMJg0CGISjKIw0GS2ikWDYUUGtomYDTYXHEyLv4ew5wbv8Xo94Tlh3HvC846fTXjhd4xxAMC+Uz/+N+A9AmERCItAWD8ZY7vdTlGU6/X6ekGSJNM0Hcd5+8H9fl+v15FIhOf5x8JxXK/Xi8Vi3ogAAAD2+300Gp1MJrquq6paq9UeeyKRgI9s2y4Wi6/LaDQKBoPgab+PTBAETdOq1apt2+l0+rNb07R2u62q6nMZDAaBQCAcDnvzx3z05xmyLEtRlE6n83bH5XJpNBqn06lcLguCwBjTdT2TyYii6PP5vNX8BWq1Woqi+P3+18s8z1cqlVKpJMuyYRiPMZvNzmazzWYjiqLnIPY8vH6/L8vydDqdz+f5fP54PALAdrt1XRcACoXC4XAAAEmSLMsCgFwuBwDJZNIwDA+fIfZ5Op/PzWbzdru9jqlUql6vu67b7XZN03zIxuPxcDhcLBYegjj42ufHarVyHCcejz+X5XIZCoU8P7Wvgv5Z3+5NTSAsAmERCItAWATCIhAWgbAIhEUgLAJhEQiLQFgEwiIQFoGwfgE31dTbD7TftAAAAABJRU5ErkJggg==
ꠞꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAA4UlEQVR4nO3WMQ5EQBjF8SFbKMUNaN2AI+icQ6nTOYNapZNIXMApJK5Bq/m2YC2Kfd1+ivdrJpnqnzfNWCJinsTWDrhjEPLsoHEctTq+5CRJkqIoRNVlob7v13Wt61prHWOMJSLDMJRleVwty+K6blVVYRgqFN0W67rO8zyNt9pdnqxtWxHxfV9hmI89qGmaLMscx0nTVLHGGPPajiiK4jjW3WazLxQEwVFj2/Y0TcpBZ3mez/P895KdJfx+/MYghEEIgxAGIQxCGIQwCGEQwiCEQQiDEAYhDEIYhDAIeVzQGxBVRhi/uc8UAAAAAElFTkSuQmCC
ꠁꠀꠁꠖ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABsklEQVR4nO3WQasBURTA8XvHLJTSbJWyUFY0xcqGZjEbvgHxBaRsJ9nJbjbKhpK1nW9gq1iTbM1CSinMYLpv4b2Ja3I0Xr23OP/dXOfWrzs3DWWMkf+U8NcAPgRBIQgKQVAiIWSz2ZTLZdM0nVXbtimlguDCvVwulFJRFG+Px+NxtVrFYjG/3+/M1Ot1VVU9ithdsiybpjmfz5lbnU5HkiTX4VQq5brFQw9ncDqdBoNBJpN5duu6HolEotHoi+H1el2pVDwezE8PoFwuVyqV4vE4N9RsNpPJZD6ffzFsWVa73Z5MJr8GGo1G4XC41Wr1ej1nkTHWaDRUVVUU5X7b87CmaZqmfaght0tNCNlut9PpdDweG4YRDAZrtdr5fD4cDrquF4tFWZa/+YJg2/Zut+OGFUWpVquSJH0OItydWi6X6XS62+32+/1sNrtYLO5/HQ6Hs9nsedhZ+fx28yDGmGEY1+v1zf3ccCKRYIzt93vPIJd/mlAo5PP53jxgbjgQCBQKBcuyPL8xyvAD7XUIgkIQFIKgEASFICgEQSEICkFQCIJCEBSCoBAEhSAoBEH9O9AXk3QJXj18ik8AAAAASUVORK5CYII=
ꠞꠣꠈꠣꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABZElEQVR4nO2WMY6CQBSGZ1CIMTZa0TqJobCgoIPCcAVrSkpLT+AZKCgt7AwmXICeE0BC4hkINgSDswWEsMLyVrdYi/dVL8P/Tz5eKKCcc/JJCP8t8AwKQaAQBApBjAkhQRAcDof26f1+J4SIoliWpSiKj8ej2yyKoiiK2WyWpqkkSdPptHlEKXUcZ71ev2PEv3O5XBaLRTVrmtYejsfjfD7nnAdBIMtykiTtTLf+HuO23Pl8Ho1Gy+Wy6+26rqIojDHf92+322az6WYG6r+n/oZOp9Nut5tMJtvtthu6Xq+qqpqmWZZlnueWZT0FhusvUW9I13XDMH56uTAMV6sVIcTzPMZYNzBcf4l6Q4yx5jpBEKIoag+VTRVrMnEcN5ne+p+E2uz3+zRNqyHLst6abduU0t5MU38Pir8fACgEgUIQKASBQhAoBIFCECgEgUIQKASBQhAoBIFCECgEgUIQKATxcUJfprfhqLm65YMAAAAASUVORK5CYII=
ꠟꠣꠉꠤ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABnklEQVR4nO3Wu4rCQBSA4eNoEMRSi7FIZ5HCSqwsBMFGfAYrOxGbVGIv+gC+gtiITxCwTCGIjWIjpBAvVayUmIxFluBldw8u0RU5fzXJTOBjJpAEhBDwTrH/BtxGIKyPAO12u2KxWKvVfNcAAIjHazQahmHEYjHHcf7w+O89DNJ1fTKZCCFSqZRlWb6DQgCw3W7L5fLhcPC2zbIsAJAkybZtSZIcx/GmbNuORCKn02m5XBYKhW63qyjKE49sMBjE43F3nE6n3cFqtcpkMtPp9PKmN/C3q5e61+tFo1FZlm/QnPNKpdJut/3ciR/6AmmalsvlOOfhcPh+kaZpiqKs1+vXgfL5/Gg0MgyDc36/qNVqybKczWZfB3Lr9/vJZJIxpus6ADDGZrMZAJRKpU6n02w2AcA0zc1m487O53PfQaHLi8ViMRwOVVUNBoMAoKrqfr8HgHq97q2pVqvH49GdNU3Td1BAXPx+jMfjRCLx7am9rCvQO/QRH9enRiAsAmERCItAWATCIhAWgbAIhEUgLAJhEQiLQFgEwiIQ1tuBzkZUAtm8/EMHAAAAAElFTkSuQmCC
꠨,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAAgElEQVR4nO3VsQ0DIRQE0X9uhyJIKQUyOqMDyqENHFknXeAJuWBeBaNN9tp7x5t8Tgc8GUQMIgaRO2it1XsfYxysiYjYP6WUOWdKaR91L5Rzbq3VWg+uExHX9jr+M4gYRAwiBhGDiEHEIGIQMYgYRAwiBhGDiEHEIGIQMYi8LugLBSOZopskNSEAAAAASUVORK5CYII=
ꠏꠦꠁꠘ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACBklEQVR4nO2VO4vqQBSAJ9dgJT4QtTBFGoOghfhABLESC/MTxD9gpbbptVAbKx+oTRDb+Au0FGIjgiCIxoAvFAuxMIq5RRavuMIU1113Yb5q5pwz8HFmDoPJsgx+En/eLfAIEoLxS4SGw+E3e/xDfgZN0wzDPE19Nc87xHGcJEn1ev2buwMAwGRZBgBMJpPz+fyQ6/f7JEkyDHMfxHHcarUKgnAf1Gg0LMvq9frXCO12O5ZlC4VCOp2+z4miSBBEMBj0+Xwul6vX602nU7vdfivI5XKr1arb7fI8//8qH9wuz+PxyLIsimIsFlMi4XA4m80qa4qiSqWSyWS61ReLRZ1OdzqdlINf8obm83m73R6NRgCA2Wzm9/sPh4OSikaj8Xjc6XQq28FgYDQavV7v8Xh8WW8AAPdjj2FYs9lMJBIYhgEAyuVyKBSiaRoAwHEcQRCZTKZarSrFrVaLJEmHw2EwGF4rhN9WjUZDaYAkSSzLut3uzWYTiUS22y3P851OZ7FYaLXaZDKpVqspispms8oY7vf79XptsVheY/T5Fm02WyqVqtVq1+v1Pj4ejwOBQKVSeajP5/OCILzqDX2M/QOXywXH8c/x5XJpNptVKtVrmvGM50Jv5Jd8rm8ECcFAQjCQEAwkBAMJwUBCMJAQDCQEAwnBQEIwkBAMJAQDCcFAQjB+nNBfUkIZQ9+BN4AAAAAASUVORK5CYII=
ꠢꠤ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABTElEQVR4nO3WsaqCYBTA8eOtqTEafACXhkCIegMXX8LBSSGnJmkXfIBepVeore2bRHBRcFJEEMtzhwvR7UpnuX0WnP8k6vDjeEQVRIR36mtowGMMovo0UJ7npmluNhs5GgAAfJrv+0mSzGazruue3/lfPQOdTqfz+YyIi8WibVs5oDEAZFlmWVbTNA/Du16vk8nkcrnEcWwYxn6/n8/n8h7Zcrm8Hed5btv27cz9pVfXs9SHwyEIgjAMXz6Mvn6B6rre7XZVVbmuO51OBwaNRiPP8xzHWa/Xx+NxEA3A3Q6lafrzbluWVZYlImqalmUZIq5WKyGE7B1SVVVRFACIoigIAkR0XbdtWwDYbrdFUcgZkIJ/fj+EEE3T6LouR/BQD2jYPu3jKj8GUTGIikFUDKJiEBWDqBhExSAqBlExiIpBVAyiYhAVg6jeDvQNRUduSDuAgKoAAAAASUVORK5CYII=
ꠛꠍ꠆ꠞꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABm0lEQVR4nO3WLavCUBjA8XMuJxuWrOJbMEx8AbMfwWRZVASrSfEraNBsMQoGm5isJjFMDFqmDoXJhsUp47lBOIzr5T5l3nvD80vj7MD+e7bBOACw/+TjrwO+oiAMBWEoCCMYY57n9Xo927blquM4uq5zzuXK5XLZ7/fxeFwucs77/X4qlQq4CAAej4dpmqZprtdrwzBUVbUsCwCy2SwAAMBmswGf8XisKAq8xwdjTAgRDodns1m73S4Wi0IIRVGeudvtVtO0crksb2A0GgFAJBIJeDD+CT2HFI1Gr9drpVKRg8nlctVq9Xw+q6p6v9+Hw2G9Xp9MJv7hBY7Jo1qtFovFBoOBvNjhcJhOp61WKxQKJRKJ5XK52+2ep34jSEomk7Ztu67b6XSOx+NqtUqn081mc7FYyD35fF7X9XcEideHqGna6XSyLKtUKhmGMZ/PPc9zXTeTycg9jUbD/1UG/w69chynUCh0u10AuN1u7xjGtzjQ/9DPKAhDQRgKwlAQhoIwFIShIAwFYSgIQ0EYCsJQEIaCMBSEoSDMJ9nszMPDhtdAAAAAAElFTkSuQmCC
ꠎꠥꠘꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABw0lEQVR4nO3WrYvCYBzA8WfHQIuILlgsmoQV34NW4yxi0yoYxOAfYZCBoCaLRUQdCv4FgsG09ASTCIKCaBmCYSB7LtzdnN7J78LuJfw+ZduzZ+wLzwMbxxgj/8nLXwc8wiAIBkEwCMK/HarVKqX04d71euU4TtM0QRDMQU3TdrtdKBTi+fdnOY7rdDqiKNpTxD5sNpvFYmFeRiIRdq/RaNRqtVgsZo5Mp1Ov18tsdQvKZrOGYRiGUa/XS6WSz+ezzmu1Wm63W9d1M2g8Hk8mE2ufLW57SFXV+Xyu67qiKN1u1+/3m7copYIgxOPxy+VCCOn3+5VKxel05nI5e5bJgjfPms1moVBwuVyyLD9MGg6HkiSJoujxeAghqVQqnU4HAgHbawix7KEHyWRyMBiUy+XT6dTr9SRJOh6PjLFgMHg4HMxpiURitVrZuGRPgxRFoZQWi0VKqXVcluXtdmtejkaj5XL5G0GMsf1+P5vNbHzZd/CfF3G9XlNKVVWNRqP5fP5HNspzHLv/QTufz+12OxwOZzIZh8PxyzVfBP25f/ctwyAIBkEwCIJBEAyCYBAEgyAYBMEgCAZBMAiCQRAMgmAQ5BX5yODXt0XEXwAAAABJRU5ErkJggg==
,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAASElEQVR4nO3OoQHAIBAAsdL9d3485iSIZIKsmfle8t8OnISKUBEqQkWoCBWhIlSEilARKkJFqAgVoSJUhIpQESpCRagIFaGyAXGwA118GEzeAAAAAElFTkSuQmCC
ꠔꠣꠞꠤꠈ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABzElEQVR4nO2WMWvCQBiGvxMV0UlxcBI8cBFEQZzFQQdHFxdHwUUng4P+CydHBzdB8A84G13ERVGSQdBFhDOTEJKvQ1prm7ZXbUtbuGd6k+8uPNwbQggiwl/C8dsCrxFCPP6/0OFwKBQK9Xr9J2wAAPBGWq3WdrsNBoOmad669zPcJiTL8nw+R8R4PK7r+k8IEUSczWbNZhOvPki6rhNCnE4nY8ztdnu9Xuu+YRimaQLAYrFIJpMul8u6tNNut3O53PdUlkqlXgWL4XAYCATeXNPr9fx+PyKOx+NQKLTZbO4+oeeXmjE2mUw0TTsej3bvwWCAiJFIxD7qdrvhcJhSOhqNdrtdJpO552CeeBZqNBr5fL5arfp8vusV/X6/Vqt5PJ5isWjfr6pqIpHIZrOGYZzP53K5/BUbgJeVpdNpex2Koqiq+l6b6/XaCoqiWKFUKn1PZbIsx2IxAHA4HMvl8hIopZemrker1QoAotGoNaKUXtZYo/t4FNrv99PptNPpAIAkSZqmXYcLkiQxxqxwOp3efGKlUiGE3C1EUPx+fIwQ4iGEeAghHkKIhxDiIYR4CCEeQoiHEOIhhHgIIR5CiIcQ4iGEeAghHn9O6AHtfI5iyTItWAAAAABJRU5ErkJggg==
꠨,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAAgElEQVR4nO3VsQ0DIRQE0X9uhyJIKQUyOqMDyqENHFknXeAJuWBeBaNN9tp7x5t8Tgc8GUQMIgaRO2it1XsfYxysiYjYP6WUOWdKaR91L5Rzbq3VWg+uExHX9jr+M4gYRAwiBhGDiEHEIGIQMYgYRAwiBhGDiEHEIGIQMYi8LugLBSOZopskNSEAAAAASUVORK5CYII=
ꠔꠣꠘ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABNklEQVR4nO3WMYuDMBTA8UQcBIVW3JycpNTRfot+GwUnd0Gc3N0EW/pBrLi5dO6QoVPI4CAOuaFwDRbuLeddh/efHhLhRxJEKqUkn5T234BlCIJCEBSCoHRCSN/3SZKoH6R5nimluq5TSl3XZYyp71iWVdf1drtdRSTfCsNwMTzL8zyKosXDX+8F4py3bSuE8DzvHVSW5WazmaZpbZD+vVVxHF8ul+PxaJrmYheHYXAc53A4jOO4yjEpvS51VVW73a5pGsMwFotOp5PneUEQ2Lb9d6Cu6/b7PSFE07Tb7aYOvu9nWZamKSGEc/54PFYUPU+OMVaWpRBCSnk+n6/XqzqoFUVxv9/Xu0NU4u/HzyEICkFQCIJCEBSCoBAEhSAoBEEhCApBUAiCQhAUgqAQBIUgqI8DfQFHrMkU3APfbQAAAABJRU5ErkJggg==
ꠙꠥꠀꠔꠤ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACCUlEQVR4nO2WsYrqQBRAjSwo2ohYiI2gglgIEs0fiIW29ilSKIKVphGxEgQhjaJg6x9YWdlHsTAW2lgEIRAIgoYQEDWzRSD7XpLd4UV5uyxzqpk7mcuZezMwGADA9ZNwf7eAGSQE47cLSZJULBbr9brzFOCltFqt4/EYCoU0TXOW4ZVCy+Vys9kAANLp9O12c5YEAwCIokiS5PV6tdbP6/WqqsrzfCwWs64qiuJ2u30+nz59PB6apmEYxnFcLpcbj8epVMp5y7LZrDGWJImiqD8jJkajUSAQMAWN77/YCMXmp57P571er9/vf3YGhmGi0Wg8Hten5/OZZVlZlk+n0z/Xw8JfQqqqdjodRVEYhgkGg7Ybut0ujuOlUsmINBqNQqFQqVT8fv/zQh8tIwiCoihBEGybCADQNK3dbrMsa10lCOJVLfsQEgTBdFcTiQTP89Vqled5URRpmtYvkSFxv98BACzLkiSpR3a7nT7Y7/fOhN6MUkUiEVPxarUahmGKokyn08ViMZlMksmksUrTNMdx4XB4tVoNBgOXy9VsNmVZ1geXy+XZltkiCMJsNnN2Vme82VoeDoftdrter3EcL5fLDs/qCAxYHmiyLA+Hw0wmk8/nPR7P/7SxF/pefvvz43mQEAwkBAMJwUBCMJAQDCQEAwnBQEIwkBAMJAQDCcFAQjCQEIwfJ/QOG0aXLXO7LcoAAAAASUVORK5CYII=
ꠛꠃ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABSUlEQVR4nO3WL6+CYBTHcby78yVQDfwxENyATKBZoPAGCG5mX4PzDVBIbFitWug0quNPcjOQZDi1iI/nhrs94YZ7kmg43/Tslz476RkAgPBJfb0b8DcCYREIi0BY34IgMMaCIGjblq+MsaZpGGP3+304HPLddd3pdPpaEQB0XVfXdV3XeZ4fj8fJZHI6nQAgy7Kqqjabja7rruter1d4fQJ/rddrz/MURTEM43fxff98PquqWhSFaZr7/b4/UNd1kiRdLpfZbMZBkiQ9Ho8kSRaLhSiKYRj2BwKA+Xwuy3IURRw0Go34VQ6Hg2VZvYJ44/G4bVsAWK1WmqalaXq73Xa7XRzH7wEtl8uyLAHg+XwGQWDbtuM42+22Bw0ADIC+H/9HICwCYREIi0BYBMIiEBaBsAiERSAsAmERCItAWATCIhAWgbA+DvQDE9IuPEVrlRsAAAAASUVORK5CYII=
,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAASElEQVR4nO3OoQHAIBAAsdL9d3485iSIZIKsmfle8t8OnISKUBEqQkWoCBWhIlSEilARKkJFqAgVoSJUhIpQESpCRagIFaGyAXGwA118GEzeAAAAAElFTkSuQmCC
,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAASElEQVR4nO3OoQHAIBAAsdL9d3485iSIZIKsmfle8t8OnISKUBEqQkWoCBWhIlSEilARKkJFqAgVoSJUhIpQESpCRagIFaGyAXGwA118GEzeAAAAAElFTkSuQmCC
ꠟꠝ꠆ꠛꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABq0lEQVR4nO3WoYvCUBzA8bdzqAPTZGEGUdBkMMiKRVgcjIF/gNVic3+IgmDSJBgGQ0SNgs2i0TCxWIQlkwoivwu78zYv/MrjzvD7xvf24LP3HmMCALB36uO/Aa8RCItAWATCEhljvu83Go3b7fYcvd/v8Xg8kUj8XnC9Xh+PhyiKzxFBEHq9XqlU4iOCaK7rKooCAL7vl8tlx3Fc193v98FspVJ5eViWZeBa5MjG43Eqlcpms4wxRVHm83mz2Uyn04VC4febOI4DAPl8ns/GfPcFWi6XtVpNVdXwMQ0Gg9ls1u12T6eTZVmWZQXjo9Go1Wolk8l6vc5X8wPSdX21Wh2PR1VVn3Pb7XaxWBiG0e/3h8OhLMvBeLVabbfbpmly1zAWvUOGYQCApmnr9RoALpeL53kAMJ1OdV3vdDq5XO5wOISXaJq22+043iExjPM8bzKZ2LYdi8UYY5IkFYtFxphpmsF+AIAkSeEltm2fz2eOGyRA6Pdjs9lkMpnwqf19EdA79HZfagJhEQiLQFgEwiIQFoGwCIRFICwCYREIi0BYBMIiEBaBsAiE9Qm52F4UPvKsCAAAAABJRU5ErkJggg==
ꠉꠦꠖꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABYElEQVR4nO3VIc+CQBjA8ZNqQZtBO8HkSCYzfAI3m81CZdKdFDeD0W7kC5ChOjasBp3Go92N7XmDDgf47pnhxPD8E9xu47e729ECAPZLaU0DqhEI6+dBSZI04ngF5SzLWi6X0FzVFQqCQEq53+8bWR3GWAsAsiybzWac82KUc97pdPI817SnWEp5Op36/X63293tdoZhqBIVa3W9Xk3TPB6PADAajR6DxcPbV7Vb1uv15vP5er2uoy+Xy2KxULUk5V6gMAwNw7jdbpUZQojtdhvH8bdBq9VqMBiMx+PKDNd1Xdf9jqYEsm3b933P8xhjnPP7/c4Ym0wmjuPouv6crWlpmqoVvT1Zm83mfD7Xj/PhcIiiSOmhfg+qNxwOASDLMpUYgPrF+F/tdns6nQohlG4Xe1yMqr/xUT//t288AmERCItAWATCIhAWgbAIhEUgLAJhEQiLQFgEwiIQFoGw/gB/+3p5wmHEaQAAAABJRU5ErkJggg==
ꠉꠂꠢꠞꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB20lEQVR4nO2Wr8vqUBjHz+6usrxmlFkOFkFWnNG/wC4GTUPsgsU0FPyRTAaDRQSrbUnEJohoHooODOoQwU333LDL3r2vL5wX9N4Zzic9fM8JH75POIcBAPRO/PJb4CtUiMTbCx0Oh9lsdr/ffbFBCCHwsFgsBEFIpVL1eh184lND0Wi02+2yLKuqqqZpvhTEAIBhGJlM5nQ6OZFpmpZlBYNBjuMed3c8HjebDcaYZVknsSwLIRQIBBiGabfbGOOnjNyuttutKIrz+RwA4vG4E7oDAOz3+1wu502GwyHP8483X7OyUCiUz+er1eq33qPRSFGUWq3mJoPBAADC4fBTfTzwIaSqKsZY1/UvNy6XS7lcPp/PsizzPI8Q6vV6hUKB47h0Ov1aG4TQb3dSFKXT6UiS5D1mWbZYLFYqldvtNh6PBUFACCUSCUmSXt7NX9zltVotWZZN0wSASCSi6zoA7HY727YBIJvNGobhPXIQRXG5XHqHJ0Hfps1mU9M0b5JMJkulkm3bjUZjvV67eb/fn0wmzjCdTp8XYuBn34/VanW9XmOx2D9Zk4efCv033v5x9R0qRIIKkaBCJKgQCSpEggqRoEIkqBAJKkSCCpGgQiSoEAkqRIIKkXg7oT/OVHSk7TrchgAAAABJRU5ErkJggg==
ꠛꠦꠉꠝ꠆ꠞꠦ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAAB3klEQVR4nO3VsariQBSA4bhOChuFVApiJUoqEVEUCYhglRewSWelhailWNgoCgHRPj6DWFgE8gY2IthYKZgECURExEQ5t3A37O6FHRFlLeYrTybwZ2YgLgCgPsmP/x3wNxKE89lBy+XykXceXPYk+A3P881mE3AeXPacP3ZoMplYliVJ0r+/4cFlz3EBwO12G41GpmneR5vNJhgMzufz0+nkrLNte71eRyIRt9t9nxwOB47jhsPhi4sAwLZtVVVVVV2tVtvtNhaLGYYBALvdLplMLhYLAEgkEoZhsCw7nU4VRen3+41G411HhhDy+/2yLLdarXw+jxBiGIaiqEAgUCqVer3ePZ1hmNlsVqvV9vs9x3Ev3phfft6h6/XabrfH43Eul3OeKYrCsqymac5E0zRBEERRvG/tG4MQQoVCIR6PZzIZ51m32w2FQtls1pl0Oh1BEDwejyzLuq6/I4j6forRaNQ0TQAYDAblctmyLAAIh8OapkmSlEql6vW6KIrFYvF4PL78DqHviYIg6Lru8/mq1aozrFQql8vF6/XSNM3zfDqdPp/PNE2/fINcb7oKT/vsf9knIEE4JAiHBOGQIBwShEOCcEgQDgnCIUE4JAiHBOGQIBwShEOCcEgQzheqAvqXVpfXhAAAAABJRU5ErkJggg==
ꠙꠄꠖꠣ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABqklEQVR4nO2WMauCUBTHr49HDTU1RkNDS0OTSENj38IlSGioKbC1VShaCqK1qW9Qn6EpWtodLhhBgaSgafcNgvky3uml8XxwftP1nCP8+B9ROcYYSRIffy1wDwpB/EMh0zQnk8lyuXQcJxFCqqqmUqn5fF6r1Y7H49uN2NPMZrNWq/X8/GtwjDFN0xqNhmVZYd10Ou04juu6hBDDMDabTbFYLBQKXte2bdu2s9ksx3HT6bRcLseZEM/z/vlwOEiS5Ff8Q71eD46Fb4zOg2dotVopijIYDIJF13UXi4Uoit4lpbTT6cSQR4hvQqZp9vv98/k8Go1yuVywVa1WDcNoNpuEEMuyxuPxer1+h9BtZYIgSJJEKQ3vIrgUnue73e7pdHrYjc5NiFJ6vV6DvVKppGma57rdbr2iLMuqqgY9BEHY7XZxCX36UeXz+bvw2u325XIhhPR6vf1+7xWHw+HdmCzLuq7Hv7LfUqlUGGO6rseVjcfr37JMJiOK4sO3VxQ4hj9oP4NCECgEgUIQKASBQhAoBIFCECgEgUIQKASBQhAoBIFCECgEkTihL2RbBIWWVtyDAAAAAElFTkSuQmCC
ꠖꠦꠅꠀꠞ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAACAElEQVR4nO2WvYrqQBiGJ4ogSRO8AVHZSmxMYSkWVrESMZBLUAutLLQUrGzUgIVYCaKCoI13IFrYCabxp9BCEf/AIgnJbOE52ejuOQO6oMU81eQjMzx532JCQAjBO2F6tcA9WAjFewtNJpNXeXwBDbAsm8lk4Eu5Sajb7cqyXKvVXpUOAICAEIqiGIvFNE27jk6nE0mSiqKQJHmdyLK8XC4/Pj4IgrjbfzweLRYLRVFfJxJEuVx2u90PGulZMQxzl95+v69UKv1+n+O479kKgkDTtHHS6XRsNttvVgYAWK/X8XgcAKAoiiAIl8uF47jvn1EoFOx2u8vl0iftdhtC6HA4HgzmLzdCkiQVi8XRaAQA2O12jUYjGAyGQqG7Pblczuv1six7fazX64lEwmq1hsPhJ20AuK0slUodDge9u2q1yvN8r9fTK9M0LZvNDodDY8uz2Ww+n/+r98crCwQCyWSSpml9slgszGYzwzDb7Xa1Wm02m3Q6HYlEfD7fn3hNJlVVnU6n3pTJZJpOp7+TkDGq6yIajTIMo6pqPp8vlUp+v18UReObrVZrPB4bJ81mczAYPJPQD0IejwdCeD6fnzn3YX64yyiK4nlekqSnkn8UAuIftP+DhVBgIRRYCAUWQoGFUGAhFFgIBRZCgYVQYCEUWAgFFkKBhVBgIRRvJ/QJhRoDpSnPAuEAAAAASUVORK5CYII=
ꠛꠦꠁꠟ,iVBORw0KGgoAAAANSUhEUgAAADAAAAAwCAIAAADYYG7QAAABvklEQVR4nO3WPYviQBjA8eQY0MJKEBIQCwlYKAQLi4CoBGziZ/CTqIUggrVWCmonNkpqQbATYimEWEZIChHS+TKR54rsuXu3x02zObd4/t3MEPjxzBThAYD7Tv14NeDPEMTqe4P2+/2rHO/Bh2q1WqPRgJf224R0Xb/f7+Px+FXT4TiOB4DH49Hv9z3PC7Zs2xYEwTAMSmmwQym1LEuSpGg0+vYZzw8Gg2w2+/UiAKCUuq7ruq5pmsfjUZbl8/kcDFCW5ev1aprmc6SLxSKRSIR7ZYQQQRBWq1Wr1VJVlRASj8cD7uVymU6npVIpWM5ms1gslkqlvn4wv3p7Q77vt9vtyWRSqVQ+HmuaVq/Xc7ncer0ul8uiKEYikfA07yBCSLVazefziqI8z3RdTyaT3W53NBqpqrrZbGzbFkUxVBD3+RYzmYzneafTqdlsFovFdDrd6/VutxsAaJoGAIVCYbvdhvSG/gLqdDqWZT2Xh8NBUZThcAgAkiQtl8v5fG4Yxv8Dfc5xHN/3AWC32zmOExIliAf8H/p3CGKFIFYIYoUgVghihSBWCGKFIFYIYoUgVghihSBWCGKFIFYIYvUTPPv1KY/Yg9QAAAAASUVORK5CYII=
